Resistance,Inductance,Bandwidth
107.4677635,2.31E-09,46526558888
33.41831025,4.45E-09,7514088983
66.07440221,8.24E-09,8014635977
81.28454248,8.88E-09,9150355029
70.47400555,6.32E-09,11156637727
184.5325704,2.31E-09,79983864988
130.1571592,5.43E-09,23977329904
88.06513285,1.16E-09,76140812491
110.89798,3.88E-09,28611994588
104.1522879,6.32E-09,16489177852
59.49150668,2.90E-09,20528342086
74.73283432,3.40E-09,21957097200
44.63921908,8.87E-09,5031339520
52.92838688,9.62E-09,5501378357
57.45344531,6.01E-09,9559732497
108.4610721,7.10E-09,15285102358
61.61882071,8.00E-09,7697844579
85.77006111,7.57E-09,11330054956
52.71367875,5.14E-09,10263721976
86.2373106,7.51E-09,11479194692
101.4071536,3.12E-09,32503066913
101.6659881,9.95E-09,10218285942
102.2643872,2.43E-09,42030579463
82.79866626,6.50E-09,12745154104
81.81471959,3.15E-09,26012436600
107.285387,6.74E-09,15928180092
87.83835745,7.32E-09,11997726212
61.48978091,3.55E-09,17302084719
73.883726,5.15E-09,14340329971
64.28044079,1.09E-08,5873717970
74.15643411,9.21E-09,8050706484
66.28727663,7.35E-09,9024735072
77.57258365,6.51E-09,11912197843
95.97999734,5.48E-09,17508906134
64.40491096,3.13E-09,20553700415
95.44483809,2.98E-09,31975088899
101.3148775,5.46E-09,18567821244
87.54834895,2.92E-09,30018388322
100.8546633,3.25E-09,31046380154
64.20264336,2.71E-09,23712922670
92.79501116,4.89E-09,18970216739
54.84191186,7.18E-09,7635800330
92.55318763,3.11E-09,29725949536
110.4356956,6.31E-09,17499044368
117.342912,8.96E-09,13096149696
88.85693401,1.11E-09,79866318725
140.1562348,8.08E-09,17337785492
79.93778575,2.95E-09,27072398506
81.93696237,8.27E-09,9906538655
61.63900581,8.42E-09,7318589263
79.12032036,6.26E-09,12633920611
107.0518476,6.36E-09,16844551478
143.9264945,7.83E-09,18384056228
88.03623611,9.22E-09,9545444933
69.05651487,6.70E-09,10308466277
105.9317253,5.93E-09,17865781155
100.1441219,4.46E-09,22473037606
135.6554718,2.62E-09,51704965218
113.8621526,7.36E-09,15463651319
54.99409173,8.00E-09,6877346859
109.1894901,2.72E-09,40103242296
67.38874807,2.36E-09,28548895772
72.71283425,8.08E-09,8999395242
88.5560116,6.67E-09,13279178253
69.55851284,6.74E-09,10326511908
67.74115014,1.29E-09,52448118120
173.4143734,4.04E-09,42950429718
66.91909624,7.93E-09,8441986772
72.62881963,5.36E-09,13551149670
45.24402924,1.72E-09,26365839535
67.45287884,9.81E-09,6876761718
65.90512788,6.87E-09,9590836346
53.83593458,3.14E-09,17172397725
76.76285847,7.69E-09,9979094970
75.38463251,2.47E-09,30513199497
116.0535881,4.80E-09,24172379268
107.6790484,4.03E-09,26704506800
73.81257243,5.10E-09,14484354318
42.7904035,7.64E-09,5602258150
144.896198,6.89E-09,21024907311
84.07415486,3.25E-09,25900558430
111.8412346,2.08E-09,53644337019
59.97821642,1.03E-08,5797166393
85.64564634,4.22E-09,20284475229
84.63619124,9.80E-09,8634596549
63.77004965,7.09E-09,8999471348
66.36946934,9.60E-09,6911072870
104.4444499,1.88E-09,55449996073
51.72929218,1.28E-09,40338144914
54.28640948,4.03E-09,13471405476
113.7595567,4.93E-09,23061600993
80.56330078,5.88E-09,13698997238
81.46588441,4.47E-09,18214726858
45.97989693,3.08E-09,14925216659
68.25184872,6.89E-09,9901064122
62.05314765,8.38E-09,7402626218
64.67402175,3.14E-09,20599581063
120.0387831,6.97E-09,17219947316
52.43027038,7.40E-09,7086654408
83.01028407,2.38E-09,34862105867
60.40242158,8.69E-09,6953613232
92.9400149,3.08E-09,30155455540
104.9168035,2.41E-09,43559280603
76.43642049,8.76E-09,8728011544
55.36453498,3.12E-09,17733075182
52.66476951,7.23E-09,7286118442
68.41787451,2.26E-09,30257745614
65.9669983,6.59E-09,10008238430
49.05939561,4.13E-09,11881030799
81.90946914,6.66E-09,12305573645
146.9302662,2.38E-09,61690487635
58.28301185,3.61E-09,16133779272
83.55903508,3.09E-09,27075275466
54.3570259,5.27E-09,10311948014
76.66195475,1.11E-08,6904644133
90.13892355,4.57E-09,19702578807
102.8197263,1.09E-08,9401832974
56.36034997,5.87E-09,9604388917
103.6868336,8.99E-09,11539473399
116.4863854,2.49E-09,46842075485
102.3764126,1.18E-08,8641958380
104.7979973,3.61E-09,29016700121
74.03782574,5.64E-09,13126233252
109.0688569,6.86E-09,15888288194
78.24824301,4.84E-09,16163408424
71.33043062,2.04E-09,35000785073
130.7767832,1.37E-09,95274377124
84.03547808,9.28E-09,9052857920
91.27940756,6.30E-09,14499711373
112.6064697,5.55E-09,20279731407
84.53949622,9.97E-09,8477381000
92.84765548,1.33E-09,69946468875
71.73566297,2.66E-09,27014625834
151.1812092,4.92E-09,30727245540
121.1132455,3.54E-09,34252025641
48.12551112,6.06E-09,7936672039
67.1026573,1.07E-08,6242472282
84.30776688,4.81E-09,17532400732
95.95410978,2.27E-09,42352674390
116.9092191,3.06E-09,38147133411
65.67342643,1.64E-09,39969116065
56.43029167,6.70E-09,8420343668
64.70356774,3.89E-09,16612280656
143.4676063,2.33E-09,61702259529
92.37251272,5.46E-09,16916177101
86.83183557,1.58E-09,54879946718
47.86175348,4.35E-09,10999041345
80.51228589,4.21E-09,19142259888
80.11184281,1.79E-09,44788972110
116.0116788,2.16E-09,53713031677
110.8654884,2.28E-09,48658317611
96.98304704,1.02E-08,9523071646
58.85785547,6.49E-09,9062396611
93.38860407,1.47E-09,63643485068
59.33099263,2.87E-09,20684828740
84.12069188,4.67E-09,17998775909
112.2858214,2.83E-09,39734821611
80.04638936,1.33E-09,60264306679
74.02052597,5.01E-09,14784999375
68.77326018,8.76E-09,7849011927
142.1075678,8.98E-09,15833075230
95.89422544,5.85E-09,16392848409
117.9284108,3.07E-09,38389389323
159.4282603,6.54E-09,24379826902
87.72304812,5.23E-09,16774431910
85.21110485,1.54E-09,55387592893
67.79894857,5.72E-09,11845636690
78.3303936,4.26E-09,18371628577
69.75697231,2.65E-09,26303724461
95.01917338,2.10E-09,45322223434
115.3729991,6.78E-09,17017390308
48.37400532,2.01E-09,24101376525
75.27475016,4.46E-09,16893390558
116.9267711,9.33E-09,12531579461
96.08725354,5.85E-09,16438668984
55.26423554,2.54E-09,21787472263
83.38079163,6.60E-09,12634811291
77.73674101,5.48E-09,14184932850
79.96569325,1.16E-08,6911995048
60.9084845,4.69E-09,12992672840
95.2972272,9.06E-09,10518889208
91.17136856,1.54E-09,59052744303
113.6463294,1.57E-09,72607272830
118.3687796,2.22E-09,53362939271
85.49094421,6.25E-09,13676277915
48.37008194,8.58E-09,5638785678
95.19992268,5.83E-09,16337206726
82.69209412,1.03E-09,79970023674
85.58426927,7.56E-09,11325061269
79.21856592,9.36E-09,8467418445
100.5342434,9.02E-09,11143670700
111.0258198,6.49E-09,17094236682
70.98196715,3.01E-09,23561725451
56.92547178,5.99E-09,9497169080
94.99452686,5.45E-09,17430179710
53.62340206,6.39E-09,8392420282
116.8288065,8.42E-09,13875665944
85.55032119,7.33E-09,11667915603
60.8671474,4.41E-09,13787976899
73.40423465,8.80E-09,8339507340
60.9408947,6.78E-09,8988984996
75.56855668,7.29E-09,10365310190
61.00430818,2.86E-09,21358704834
86.53727707,6.71E-09,12905899657
75.38342914,2.52E-09,29930869719
62.711075,4.61E-09,13604528842
103.3501933,9.54E-09,10836690988
70.97704764,8.04E-09,8824250843
89.48064331,1.44E-09,62276336398
73.99943367,5.48E-09,13501648616
126.2607867,9.52E-09,13258617790
131.0675748,3.22E-09,40759418274
44.66880688,8.66E-09,5156421400
141.2382384,3.84E-09,36741358393
110.3296381,8.28E-09,13319364613
75.74197481,1.39E-09,54480285620
79.98555512,1.76E-09,45317713050
95.55131207,5.62E-09,16996296165
58.28509655,7.51E-09,7764336691
115.2967289,2.49E-09,46371815437
67.18979201,1.19E-08,5643248674
74.18161202,1.15E-09,64545156530
113.6128351,5.70E-09,19944037896
137.3145043,4.62E-09,29725734440
82.80610684,9.82E-09,8430986136
53.55447029,8.26E-09,6486152398
81.79881134,1.13E-08,7220186594
56.47738498,5.07E-09,11145283546
94.68111294,2.50E-09,37933992549
101.4732094,8.83E-09,11493329462
132.0634294,8.55E-09,15447996091
69.69393103,1.08E-09,64619919169
131.3806777,1.78E-09,73871223625
153.5512651,4.48E-09,34252638010
78.3348208,3.06E-09,25608244580
106.468478,3.75E-09,28372872598
88.79946871,4.93E-09,18005331333
113.7403905,4.86E-09,23390418298
85.88867969,7.86E-09,10922645016
83.17691269,8.57E-09,9708514319
90.54875659,3.67E-09,24706106032
91.62115989,1.96E-09,46736591422
185.0927898,5.28E-09,35061153807
109.5157055,3.72E-09,29465353816
96.39288212,5.27E-09,18288116325
47.05963974,3.73E-09,12616872104
139.7732207,2.18E-09,64153858710
44.74421382,1.66E-09,27003387733
96.74043581,1.37E-09,70717772394
91.10035092,5.33E-09,17104383672
95.11336715,6.78E-09,14034697012
56.7835179,4.35E-09,13048370731
113.9203784,5.16E-09,22058726254
60.55654753,8.59E-09,7048221763
50.33459745,7.89E-09,6382746428
62.49244636,8.33E-09,7499757589
42.1883735,8.70E-09,4846762628
51.03636402,2.87E-09,17796466487
81.13171179,5.76E-09,14079195573
77.56322949,6.13E-09,12643131244
82.44941308,9.16E-09,9002803913
82.81512789,3.07E-09,27019551731
69.23040867,4.55E-09,15218001479
96.95214805,4.64E-09,20898090971
120.9248313,1.09E-08,11126574945
76.10034036,6.08E-09,12514429589
84.23054521,4.19E-09,20110586630
84.19186924,4.68E-09,17984134112
69.35342915,3.28E-09,21173001073
110.3237514,5.33E-09,20687431896
66.91175435,6.54E-09,10238117402
79.90062985,1.49E-09,53691746322
113.1221459,5.64E-09,20062085474
87.53554673,7.72E-09,11338449706
85.06256131,4.15E-09,20495605820
59.03913832,1.92E-09,30701462977
88.40641093,4.01E-09,22056618805
62.96055517,1.01E-09,62478533535
60.49994284,8.51E-09,7107411608
59.4612869,7.86E-09,7567271739
54.82969191,1.33E-09,41371881587
85.89643207,9.73E-09,8829374486
75.50705726,4.67E-09,16164108684
93.09859801,1.74E-09,53656078665
80.52875766,8.16E-09,9870191036
70.28445279,9.28E-09,7570656325
93.73199743,1.63E-09,57633312814
73.25436246,2.55E-09,28740712568
67.69496927,3.18E-09,21298984453
84.56378869,7.38E-09,11454578669
53.07815465,4.59E-09,11554318052
49.52086055,5.85E-09,8461477586
116.3799313,8.78E-09,13258029846
62.85583186,4.66E-09,13482063286
59.45034904,6.99E-09,8510870871
129.7848045,8.77E-09,14800441443
96.95415017,2.42E-09,40034582216
79.02648339,1.01E-08,7860815901
113.0536979,8.14E-09,13881402030
200.4085508,5.71E-09,35112695714
120.3412043,1.09E-08,11044824552
99.24776262,1.07E-08,9258417837
91.86070659,8.79E-09,10450173987
57.99143014,8.13E-09,7134380884
100.1272576,7.60E-09,13168414364
159.5257967,9.17E-09,17403627204
79.8532993,2.28E-09,34984695678
77.37589674,5.17E-09,14970445910
36.64254528,7.71E-09,4754461453
76.78651494,4.55E-09,16864858658
74.89485463,5.04E-09,14874039287
81.99261307,6.66E-09,12318246577
112.1788377,2.11E-09,53041475110
105.9961029,6.32E-09,16771918569
48.35926114,8.53E-09,5669823096
54.91345934,8.13E-09,6750964137
77.44082898,5.46E-09,14186609994
89.01598213,3.24E-09,27439484628
76.30035315,7.51E-09,10163551342
85.04547945,6.09E-09,13957426809
106.9370073,6.26E-09,17091901573
65.64035476,5.95E-09,11030763905
75.53668994,7.98E-09,9463776155
70.55025446,5.23E-09,13483772212
66.84521688,4.20E-09,15921870664
85.09431781,7.02E-09,12117122859
91.58743807,3.96E-09,23140225796
166.3439162,3.36E-09,49445339974
123.0197277,9.43E-09,13048854580
131.1215715,3.44E-09,38162951414
51.98467488,2.25E-09,23097959952
99.757765,8.25E-09,12087471773
65.35706499,8.24E-09,7931509394
65.82351175,9.46E-09,6961307431
85.39031589,2.13E-09,40070286028
85.0531805,5.02E-09,16936110087
93.10015296,5.54E-09,16797475695
111.9515662,8.98E-09,12468247694
76.36370165,6.22E-09,12274223059
100.3172891,8.36E-09,12002686860
86.44966882,3.84E-09,22487970799
70.82488781,5.65E-09,12535250859
99.57427309,1.67E-09,59773947928
63.7415347,2.28E-09,27968415082
160.7827651,2.94E-09,54754119226
109.1818618,7.87E-09,13869360534
65.93402429,2.65E-09,24864014573
79.93949723,1.73E-09,46191937994
73.03099862,2.09E-09,34909734099
54.52834045,3.68E-09,14810458180
94.73312535,9.07E-09,10447330481
46.32429047,6.73E-09,6881942795
90.73665565,4.26E-09,21293441295
85.65097223,9.96E-09,8599923475
79.40308274,2.26E-09,35189798278
97.83529363,6.32E-09,15490887589
55.6572102,2.77E-09,20121911097
96.75280195,1.13E-08,8567428916
100.3369108,5.47E-09,18339940440
73.57259376,4.69E-09,15679435097
64.56952968,4.14E-09,15587332240
115.4632817,8.38E-09,13786222002
99.81163618,3.93E-09,25425139166
54.00204824,2.32E-09,23228523545
132.956142,7.49E-09,17749924409
89.58776434,3.37E-09,26602463466
54.04414719,3.51E-09,15411439677
93.58609448,9.16E-09,10219448828
68.03673963,3.14E-09,21664746914
97.71844721,6.65E-09,14691276720
110.9269682,7.64E-09,14511540049
77.08952582,7.86E-09,9813903249
114.6395079,4.54E-09,25243536603
93.60156311,2.03E-09,46094323019
62.19162598,1.03E-08,6066899800
126.6534245,6.57E-09,19269668514
63.22800522,5.74E-09,11015591688
83.0967566,6.74E-09,12337313371
32.18194277,1.35E-09,23854759886
87.66477428,7.80E-09,11246188834
57.28348209,4.28E-09,13381832885
77.91425539,1.24E-09,62726475873
119.7774725,7.57E-09,15829508943
74.90202167,8.36E-09,8960150141
76.83170146,9.58E-09,8017861520
54.44801629,1.38E-09,39380695901
65.82099649,7.11E-09,9262450271
70.79395138,8.11E-09,8726752716
70.81101124,5.52E-09,12827285215
135.5679254,5.65E-09,23979567319
79.43352087,8.96E-09,8862454697
142.4865745,6.82E-09,20897749926
92.09211844,8.53E-09,10798519600
93.05593649,3.95E-09,23545817869
78.62158432,5.48E-09,14339394834
75.1878941,3.61E-09,20829229671
75.97440873,4.77E-09,15922635233
59.03690103,1.55E-09,37984074826
85.02542773,4.25E-09,20022632666
70.55940522,2.71E-09,26071958081
94.18595763,6.06E-09,15532638120
101.9974129,1.54E-09,66258743075
73.05306827,4.02E-09,18169500264
162.0845177,1.01E-08,16095466363
87.2947914,8.27E-09,10558501584
92.31689281,1.16E-09,79851810847
121.7982239,9.64E-09,12628209209
52.66224278,8.75E-09,6017055465
99.24242811,8.80E-09,11275030839
70.31317126,2.78E-09,25312306198
81.26183866,4.64E-09,17502087187
93.75863883,4.10E-09,22856746812
52.49105025,1.63E-09,32205242050
75.98668543,1.26E-09,60460817755
51.79424028,6.23E-09,8307487536
53.40211102,8.36E-09,6391423363
66.61817486,9.69E-09,6872709299
48.56654037,1.85E-09,26315270283
104.0363649,1.01E-08,10311220447
72.21876132,3.13E-09,23087519153
57.86479477,4.60E-09,12578225583
61.49103949,1.85E-09,33324108259
62.39297601,1.36E-09,45817321672
86.55936985,2.46E-09,35233730310
61.46073158,6.48E-09,9490858114
165.4132923,5.83E-09,28368647957
72.47497326,1.56E-09,46488148999
121.3413547,8.63E-09,14065422377
168.5783337,4.91E-09,34324894271
65.32356018,1.89E-09,34515783681
37.86258556,7.60E-09,4980701091
77.45004761,1.85E-09,41923406733
86.81696838,6.08E-09,14282358264
90.2651183,1.07E-08,8417525188
107.6045536,8.93E-09,12052489813
72.59623257,8.48E-09,8559560127
77.3615925,2.36E-09,32767349753
93.80748299,6.77E-09,13864565056
75.30148197,8.57E-09,8791434781
88.18028962,7.45E-09,11833184806
103.1635697,6.99E-09,14762513455
54.20965359,3.87E-09,14022143178
154.4123962,2.37E-09,65098694028
67.04707554,1.85E-09,36168578751
105.876234,7.98E-09,13269175865
99.60521737,7.56E-09,13176448154
87.63748146,5.34E-09,16413993478
106.6273391,6.96E-09,15322096251
68.95652282,7.55E-09,9135350721
83.13622976,5.77E-09,14408851753
121.281987,8.03E-09,15109710614
90.49837231,6.70E-09,13508696598
80.46558631,9.98E-09,8063381724
100.8767147,5.47E-09,18427742690
118.2499651,1.07E-08,11024932991
213.5540996,3.44E-09,62067181137
99.78135682,2.23E-09,44727054349
69.82656995,4.85E-09,14395834457
65.43104993,8.41E-09,7784016436
56.24223299,4.38E-09,12851322886
107.2068103,8.43E-09,12710068592
67.75422256,1.45E-09,46586163140
73.8122013,4.00E-09,18455749144
109.0801647,3.60E-09,30294271210
89.84726147,6.72E-09,13362508830
63.4053885,7.90E-09,8023293054
45.06725021,3.66E-09,12323525785
97.64380693,2.51E-09,38889954735
68.38219129,8.14E-09,8404157851
92.92105134,4.97E-09,18710528749
51.58356287,5.23E-09,9861156693
89.14172591,6.09E-09,14636167711
99.81891516,2.00E-09,49918787119
68.16307849,3.29E-09,20698871804
67.00138847,9.23E-09,7258195639
77.47884472,2.97E-09,26110941924
57.1410969,3.14E-09,18199380398
40.8074996,7.79E-09,5238556762
80.59485445,9.47E-09,8510585251
61.39851991,5.72E-09,10738489928
74.83505395,1.85E-09,40519448611
37.7179761,9.36E-09,4031374659
84.13028415,8.23E-09,10228263045
91.0447716,7.08E-09,12850923113
45.52626077,5.99E-09,7595309023
56.76050248,4.43E-09,12809293294
100.7226792,5.18E-09,19435507081
87.67687792,8.29E-09,10581087990
69.60625349,2.29E-09,30393046505
55.45886824,8.35E-09,6645036144
73.64366369,4.38E-09,16799988872
98.60642593,2.26E-09,43722514177
78.25742652,3.90E-09,20091327927
80.1455889,1.03E-08,7815279806
89.9796781,9.20E-09,9777115799
60.48237709,9.51E-10,63628543446
100.4187377,6.34E-09,15838987917
103.381527,1.18E-09,87427917021
70.34630541,7.39E-09,9514159417
71.14043579,8.57E-09,8301510239
63.41725475,2.06E-09,30730416786
136.0056964,6.76E-09,20116683236
98.82272369,8.98E-09,11001327204
62.58156853,6.31E-09,9924003167
64.59297705,1.03E-09,62440839461
49.61119783,3.98E-09,12463220349
152.4911274,9.59E-09,15904585981
102.1537306,3.59E-09,28456211746
61.909756,9.65E-09,6415655129
92.00840656,7.94E-09,11594208429
68.87308774,8.91E-09,7726776463
115.4059585,4.30E-09,26825153882
70.07875452,4.22E-09,16587764425
79.3028376,1.80E-09,44112147209
61.49915706,3.25E-09,18910732993
69.09564721,1.62E-09,42782822244
91.801427,5.14E-09,17866325553
81.28937074,1.01E-08,8063570050
42.59622434,1.24E-09,34321278691
45.59254806,1.02E-09,44672907938
105.0757168,4.94E-09,21282752169
65.44666442,8.17E-09,8008619593
66.25159463,4.23E-09,15667357770
109.0822421,6.43E-09,16964576762
79.98762901,7.95E-09,10063861882
60.58752984,9.01E-09,6726975836
67.93253414,5.17E-09,13149079173
129.4196999,3.20E-09,40506175038
44.58011094,8.90E-09,5006689615
98.67878489,3.54E-09,27906774010
60.15342002,8.63E-09,6971305328
103.5183966,6.18E-09,16747006785
85.28919395,7.02E-09,12155901106
51.00944014,1.62E-09,31540305577
59.22789573,3.61E-09,16407040924
54.77045176,6.17E-09,8874268796
50.87017573,4.34E-09,11728017984
97.95046492,7.59E-09,12905281448
94.35210373,2.54E-09,37153954194
91.54851224,8.66E-09,10567529748
81.24875742,5.06E-09,16054821527
100.2992909,1.08E-08,9265261303
107.1190854,7.12E-09,15049446903
69.65635421,4.68E-09,14872736069
79.03294942,8.73E-09,9052627762
139.0261405,5.17E-09,26910396389
60.65690998,2.06E-09,29502166071
48.71840844,1.69E-09,28794094775
122.8359035,9.80E-09,12528374455
116.8357936,3.34E-09,35017484768
69.46305648,1.04E-08,6701739967
82.07413809,3.61E-09,22709811932
78.75954657,1.71E-09,46040700533
112.4168972,7.73E-09,14539922782
89.81291723,8.34E-09,10763606636
118.404297,7.90E-09,14979782167
42.01475276,3.74E-09,11222481065
66.39911409,1.44E-09,45955604623
93.12202116,1.03E-08,9039606865
59.46827853,3.68E-09,16161703405
93.17154537,7.23E-09,12890393502
125.3252555,7.30E-09,17175014286
122.1959574,2.56E-09,47701099094
83.74107672,5.65E-09,14818087783
54.48992828,9.90E-09,5506533243
116.2712644,7.54E-09,15423867954
87.52632332,6.16E-09,14214775179
89.56087404,8.55E-09,10471685285
89.67656417,7.64E-09,11738288408
110.8414228,2.91E-09,38141429486
51.3768634,7.76E-09,6619222550
96.28331506,2.34E-09,41197306214
65.84456774,8.30E-09,7937806593
59.26274627,8.42E-09,7041132452
52.53172067,7.27E-09,7230214462
149.1625759,2.85E-09,52303012167
70.72037138,7.93E-09,8923122796
95.77805766,8.64E-09,11082717102
68.84515368,9.94E-09,6922617125
73.33152205,3.72E-09,19734547685
71.73239233,4.11E-09,17433443584
88.60569928,6.37E-09,13910607973
95.79008088,3.39E-09,28277465189
74.2198307,9.30E-09,7977643948
61.68357102,6.79E-09,9089443115
90.94068779,8.53E-09,10661136841
55.93613115,3.55E-09,15753631889
145.7836247,6.15E-09,23687071349
58.52821683,9.79E-09,5981098541
82.06124021,7.46E-09,10995504800
88.84396788,9.91E-09,8964439405
113.6845001,4.24E-09,26832327292
80.29305451,1.77E-09,45453952908
81.62376092,5.72E-09,14259750621
71.24811908,6.74E-09,10571542072
67.72574691,1.98E-09,34181639882
90.53078324,9.74E-09,9290899812
75.42719293,1.40E-09,53840339510
49.48233154,8.82E-09,5612835931
70.33363101,7.83E-09,8981138959
110.2190415,1.03E-08,10740505463
109.0754416,9.16E-09,11907825941
61.57184041,1.60E-09,38565303080
106.6106977,7.41E-09,14387037808
87.9315941,1.06E-08,8290398938
81.04716775,4.42E-09,18338968770
75.19449459,1.29E-09,58459477839
81.26759579,3.85E-09,21105408754
40.33114901,1.02E-08,3949724064
54.5424409,7.71E-09,7078452226
37.98707924,9.55E-09,3978835832
80.31887663,1.35E-09,59454026429
49.27643658,1.24E-08,3961377517
53.33126271,1.13E-08,4738027965
90.81966804,8.41E-09,10801703387
65.15847361,4.12E-09,15824460147
73.09649223,2.38E-09,30758454784
70.66548104,5.56E-09,12701847012
75.86701079,8.23E-09,9217478516
78.5440385,7.17E-09,10950411972
119.4785538,8.40E-09,14217390940
110.4186233,1.05E-08,10522730095
78.7120936,2.93E-09,26881651021
124.2475449,8.61E-09,14428806233
78.0313713,4.71E-09,16557388401
59.72150546,3.35E-09,17823752199
64.81011184,6.73E-09,9631977223
107.9454852,2.23E-09,48422129991
55.38571144,2.16E-09,25677160831
88.91049882,1.30E-09,68462827599
86.57660308,6.99E-09,12392117272
29.06100438,4.72E-09,6157522001
37.07722096,1.14E-08,3244819615
66.67143911,9.38E-09,7109634661
61.402188,4.27E-09,14395798251
129.2772432,2.02E-09,64047904376
64.71519335,1.02E-08,6370161326
83.49962342,5.45E-09,15318075037
119.3962864,6.45E-09,18523432706
86.84602036,2.78E-09,31285958425
117.519638,4.01E-09,29319305751
56.12982911,6.56E-09,8560234985
57.6417133,8.87E-09,6498711696
53.4776541,6.54E-09,8177563279
114.303974,4.64E-09,24652731135
120.0880131,2.34E-09,51379936124
82.40822719,5.37E-09,15332940172
79.63640555,4.07E-09,19547997825
69.19822621,7.49E-09,9237828605
113.6314261,5.81E-09,19546179170
53.43222974,5.38E-09,9927035572
57.06381845,5.17E-09,11044313709
83.26236347,4.82E-09,17267739778
135.4418861,1.10E-08,12349729505
69.99440182,1.94E-09,36023889191
47.49384497,7.19E-09,6604514843
85.76397102,2.33E-09,36879708213
60.89492456,8.62E-09,7067301747
75.67181736,7.40E-09,10231263688
86.01688638,6.84E-09,12571191814
81.35653009,7.72E-09,10541939792
95.4502271,5.48E-09,17407930234
107.0220692,6.31E-09,16956884601
50.999123,5.25E-09,9722780450
60.18030961,3.43E-09,17564652948
50.50353058,4.70E-09,10741429980
100.1047088,2.39E-09,41818118147
110.9080445,1.10E-08,10088110848
77.64645393,4.92E-09,15767733987
68.22005548,4.00E-09,17039010120
102.5216977,7.65E-09,13400747387
137.3160161,9.34E-09,14707332563
85.93624423,2.16E-09,39709725904
82.01637499,4.32E-09,18994664354
46.08593851,2.10E-09,21905315690
55.39912958,9.73E-09,5691391667
103.3518968,5.24E-09,19715501865
79.48351892,1.10E-08,7213824049
91.70295482,3.89E-09,23552939529
62.70518434,4.81E-09,13038965864
55.05955077,1.06E-08,5190457976
47.59196574,7.26E-09,6556717028
35.99021127,1.94E-09,18524981010
66.40772031,2.90E-09,22920047537
100.9860365,1.24E-08,8124462608
62.20084352,7.03E-09,8845171963
108.83841,4.48E-09,24305862959
70.14655999,3.11E-09,22554340321
58.32646507,6.60E-09,8831904147
49.28402408,1.36E-09,36242698759
90.88547681,6.61E-09,13742668076
59.89766967,9.23E-09,6491355063
57.33426153,1.23E-09,46670427399
93.13917878,4.05E-09,22990979684
63.54498642,8.27E-09,7682204860
71.96179571,2.32E-09,30963717927
46.88419109,8.94E-09,5246370364
73.25014452,7.41E-09,9881293969
93.80559664,7.57E-09,12383747675
113.8029372,1.26E-09,90116015342
82.35130915,7.54E-09,10929031596
69.15499746,1.06E-09,65292084469
81.12808129,5.80E-09,13988600717
89.61543199,5.60E-09,15993095816
54.65676007,3.90E-09,14028612581
77.54665785,5.07E-09,15300033438
47.30331225,1.02E-08,4632079424
79.17966713,3.51E-09,22580072382
59.13548438,7.80E-09,7578671992
53.76213295,3.21E-09,16737709491
52.69695218,5.79E-09,9098992535
150.4080085,9.55E-09,15753448519
98.23570732,2.87E-09,34189903108
77.00961457,9.29E-09,8289683531
89.91051013,1.02E-08,8851811812
69.76040521,6.42E-09,10858998595
143.755179,1.86E-09,77461932597
95.5996085,6.07E-09,15754450123
90.89302109,6.35E-09,14317632439
95.05335204,1.09E-09,87180041226
50.1725637,1.76E-09,28537643069
56.90010743,1.68E-09,33844148095
73.12401705,8.25E-09,8860566499
80.52602436,2.86E-09,28200309163
55.32128909,7.01E-09,7894216441
67.08273275,9.13E-09,7346956646
132.5949311,9.75E-09,13602455497
60.33552607,8.88E-09,6796880231
54.64613334,3.22E-09,16973979718
66.96253901,5.39E-09,12428452120
113.2989656,3.97E-09,28527081540
50.76455726,6.84E-09,7423825083
78.7039779,1.33E-09,59149669087
96.96115268,6.12E-09,15840741968
119.40184,3.16E-09,37840906121
62.65679991,6.30E-09,9945524762
88.48212051,4.57E-09,19376857055
63.70261854,2.04E-09,31252168534
83.7525474,8.08E-09,10365405205
44.69867127,5.09E-09,8777446950
45.6660918,1.17E-09,38972485739
54.5975632,6.57E-09,8306338312
75.96178013,8.30E-09,9157120444
38.76522957,8.34E-09,4646907041
118.0163339,3.73E-09,31632019031
57.71090631,5.79E-09,9964388286
93.34814337,4.66E-09,20019980973
71.75658156,8.26E-09,8688735682
57.68832538,1.63E-09,35493190467
67.6559295,1.02E-08,6628438640
48.59090733,4.65E-09,10448628512
51.64738988,8.40E-09,6150673782
83.23512541,9.48E-09,8782730811
59.32100411,6.37E-09,9314981845
79.41865379,8.24E-09,9641975555
83.49586508,5.00E-09,16696375172
50.65209511,7.27E-09,6968379730
80.85605097,3.22E-09,25102890374
80.04988018,1.05E-08,7641239016
64.94020291,5.76E-09,11266003624
69.50441032,4.14E-09,16799342439
107.436636,1.76E-09,60966316730
74.01651928,3.81E-09,19415513367
90.1460138,4.75E-09,18964076246
48.79236318,1.63E-09,29998393917
82.32974516,3.53E-09,23295246879
37.64736572,3.18E-09,11832322766
97.81296426,8.14E-09,12013585383
96.68762323,8.50E-09,11379661330
135.7860673,8.02E-09,16930099731
50.62096629,7.11E-09,7123460303
61.94066966,7.91E-09,7831134224
52.90787788,5.41E-09,9781759923
178.3661553,2.97E-09,60105254277
83.00314575,3.53E-09,23516525270
122.8125915,6.15E-09,19973083940
98.32214808,8.49E-09,11575543865
100.5282775,5.45E-09,18453804020
