Resistance,Capacitance,Inductance,Damping Factor
128.0507894,4.76E-016,0.00000000262122352894996,0.0272837280454857
70.97450098,1.23E-015,0.00000000255359483985064,0.0246291209621111
69.9468337,5.12E-016,0.00000000257679639838568,0.0155895289339672
130.3159348,8.93E-016,0.00000000283425895561993,0.0365740870063702
89.69884953,8.28E-016,0.0000000025188033402266,0.0257143123713175
83.14962405,1.09E-015,0.00000000328875887759973,0.0239346745489561
55.23425356,9.06E-016,0.00000000259369773396119,0.0163223584553807
82.28997914,1.09E-015,0.00000000261545331514447,0.0265617521119274
84.21572153,3.47E-016,0.00000000279405161455844,0.0148392073499901
66.90599228,1.41E-015,0.00000000287774592474489,0.0234163042865219
132.5549772,7.72E-016,0.00000000289397887662392,0.0342315855523174
62.45748949,9.84E-016,0.00000000261036562577155,0.0191735003698502
79.40615096,8.6E-016,0.00000000303873931758079,0.0211215921569104
55.11615677,7.69E-016,0.00000000255921835472857,0.0151063112995057
78.12297801,9.93E-016,0.00000000266471635673785,0.0238450328313968
94.35361824,1.21E-015,0.00000000266719924394197,0.031775582364797
65.72766538,1.3E-015,0.0000000025862546226923,0.023299910194299
86.43980855,7.14E-016,0.000000002636330289029,0.0224922549130512
49.09055256,8.09E-016,0.00000000344827281585774,0.0118888918506429
64.29630515,1.23E-015,0.00000000354080492462772,0.0189477469591023
98.32167133,9.62E-016,0.00000000288694305199897,0.0283783855115527
76.33754821,6.82E-016,0.00000000255611376705727,0.0197156141113843
86.31852177,1.35E-015,0.00000000362793024758765,0.0263276089494382
61.2938301,8E-016,0.00000000267841786325972,0.0167491430443057
83.32701364,1.04E-015,0.00000000253318640717476,0.0266955527036934
94.4168587,1.19E-015,0.0000000028913182583388,0.030286220699721
56.04117555,1.06E-015,0.00000000302328484240432,0.0165916905957211
96.57344996,7.84E-016,0.00000000356380293229218,0.0226479522935459
90.45369739,9.76E-016,0.00000000258972729878829,0.0277647789117344
86.37722673,8.85E-016,0.00000000253914380770642,0.0254974792335931
117.7081935,1.05E-015,0.00000000277272375830396,0.0362174647857332
43.1628334,9.98E-016,0.00000000255043357452837,0.0135001381417844
56.96088294,5.05E-016,0.00000000255565183031976,0.0126602290290551
95.66356921,1.53E-015,0.00000000288244890868629,0.0348482915112892
71.96448679,1.22E-015,0.00000000332944512503316,0.0217812210018403
95.70881094,1.16E-015,0.00000000359810013148543,0.0271715427202216
107.8619919,1.17E-015,0.00000000267658436726917,0.035656679947667
70.60184611,9.68E-016,0.0000000027705295084614,0.0208661512050904
108.6689902,1.44E-015,0.00000000345650191063307,0.0350702192645109
72.56107921,1.37E-015,0.00000000280494868693085,0.025355463911153
45.97989693,1.09E-015,0.00000000308068539174649,0.0136750074658635
59.3666666,9.41E-016,0.00000000261836781018946,0.0177947607668176
86.81106077,1.04E-015,0.00000000260175977395735,0.0274427822504148
75.72247372,8.77E-016,0.00000000317427408075661,0.0199008846624115
57.57358988,9.78E-016,0.00000000295766356118735,0.0165534437026693
43.82733452,7.61E-016,0.0000000030738785226536,0.0109034526295009
72.21876132,1.08E-015,0.00000000312804337455638,0.0212175646455886
82.10963201,1.15E-015,0.00000000282606917141574,0.0261891640748989
88.4804683,3.78E-016,0.00000000298665929736009,0.0157387586319132
57.38111435,8.66E-016,0.00000000325546538175354,0.0147976035474822
79.93778575,4.07E-016,0.00000000295274117404251,0.0148390682807144
43.46042093,7.91E-016,0.00000000340817563853122,0.0104686623001243
110.5959362,1.2E-015,0.00000000296037814818297,0.0352067715105276
170.0382278,6.48E-016,0.00000000306626690288236,0.0390840085460617
73.97259575,1.06E-015,0.00000000257226428432488,0.023743022377084
92.64730006,1.03E-015,0.00000000296281601576341,0.0273129772176586
46.79336844,1.02E-015,0.00000000303451139361941,0.0135646943754473
58.90694735,1.42E-015,0.00000000351948324995066,0.0187085979785375
64.46495567,8.79E-016,0.00000000304590569923248,0.017315295337306
100.271324,1.21E-015,0.00000000255235027349636,0.0345198819259795
106.6756532,3.39E-016,0.00000000281491372624763,0.0185098380891929
57.05831832,8.4E-016,0.00000000272859137389479,0.0158292144922077
72.71134046,1.02E-015,0.00000000370956748537432,0.0190638496038659
34.72517705,1.22E-015,0.00000000286869253062338,0.0113227622180962
184.801024,8.2E-016,0.00000000312354512586861,0.0473431784565522
65.80860752,8.15E-016,0.00000000289584265733695,0.0174559717146661
113.4455699,8.5E-016,0.00000000330786767139776,0.0287536475170395
112.2858214,9.37E-016,0.00000000282587958994627,0.0323286741397382
68.91168566,1.21E-015,0.00000000268724814480588,0.0231207371818769
36.71791635,9.18E-016,0.00000000316522729318978,0.00988705436282729
65.38965154,1.54E-015,0.0000000032107256720103,0.0226431992151725
102.7013236,1.31E-015,0.00000000260199760516909,0.0364357947268702
61.32724845,1.7E-015,0.00000000307622408851191,0.0227949666159464
55.36453498,9.12E-016,0.0000000031221056930188,0.0149615049094535
47.85507445,1.06E-015,0.00000000286553514421213,0.0145528503550565
85.02061295,8.78E-016,0.00000000296757339010846,0.0231228179472251
69.242192,1.04E-015,0.00000000339340526410485,0.0191663589432837
131.1683245,1.13E-015,0.00000000265025428012792,0.0428247094229724
81.40394961,9.45E-016,0.00000000327793746881815,0.0218540057546929
70.59490496,9.19E-016,0.00000000281214421169749,0.0201781954212404
64.20264336,1.24E-015,0.00000000270749600347049,0.0217245027178151
85.86266278,7.5E-016,0.00000000259983302074222,0.0230585641825893
66.47897215,1.09E-015,0.0000000030374128139446,0.0199120346343405
55.62757388,1.19E-015,0.00000000272308910737604,0.0183866529060264
161.8639138,7.51E-016,0.00000000258074196229592,0.0436583902288378
98.102225,1E-015,0.00000000297105370768519,0.0284572946417933
106.2724728,1.64E-015,0.00000000272158887392637,0.0412478630755578
60.33403469,9.9E-016,0.00000000300708714285719,0.0173091986998502
95.79459708,8.3E-016,0.00000000258025050985437,0.0271655892229426
171.265317,5.19E-016,0.00000000318978404293265,0.0345416011771279
68.73793272,1.03E-015,0.00000000306417494863581,0.0199263752464272
80.20165724,8.61E-016,0.00000000287912886703225,0.0219292798832251
65.93402429,1.14E-015,0.00000000265178513693461,0.021615378648881
57.28990615,1.27E-015,0.00000000338820169075317,0.0175374056755241
70.31317126,1.07E-015,0.00000000277782556475355,0.0218195652863568
84.1431174,1.73E-015,0.00000000260717611691364,0.0342709757290024
76.4715526,1.01E-015,0.00000000280148196450203,0.0229581391341502
77.11950918,1.14E-015,0.00000000294820856974567,0.0239777034556722
51.78467436,1.17E-015,0.00000000262195631449112,0.0172962302913786
70.76890809,7.62E-016,0.00000000352753689053792,0.016445769640517
131.7063797,9.1E-016,0.00000000392815897221401,0.0316958924832654
71.27768816,9.57E-016,0.00000000296317813312643,0.0202535286381805
82.44522762,1.16E-015,0.00000000354533781579454,0.0235795606518761
71.24553254,7.75E-016,0.0000000026998485534569,0.0190857306709211
113.8614468,9.65E-016,0.00000000326624743130906,0.0309446673428295
83.46000184,1.08E-015,0.00000000362529008994923,0.0227765997519757
95.73544293,6.75E-016,0.00000000303737866091747,0.0225655110155625
56.35950393,1.04E-015,0.00000000390871128944274,0.014535736421342
78.18749057,7.72E-016,0.00000000339596186207115,0.0186395115313228
155.7702581,1.07E-015,0.00000000336378456381021,0.0439270811137974
100.7420016,1.17E-015,0.00000000391994075209222,0.0275190703944081
98.12050855,8.12E-016,0.00000000370090726480977,0.0229801949120551
67.47871688,7.94E-016,0.00000000347632863957262,0.0161245149098222
82.09695674,1.11E-015,0.00000000260377534671613,0.0268013578165528
150.7806742,8.99E-016,0.00000000354027483834579,0.0379906777906786
64.84412704,7.59E-016,0.00000000265601481550642,0.0173319047496049
83.43608939,7.57E-016,0.00000000325734175278982,0.0201113035805064
95.92214668,9.62E-016,0.00000000261541510595522,0.0290874812210919
68.38763017,1.07E-015,0.00000000299688175340351,0.0204317066171474
103.1083866,1.05E-015,0.00000000325590598309306,0.0292767400905426
162.0643783,1.09E-015,0.00000000277610478913054,0.0507753461957861
72.99372309,9.5E-016,0.00000000349790564924901,0.0190201210775382
107.801591,1.3E-015,0.00000000259708815787722,0.0381349784217659
104.7979973,1.01E-015,0.00000000361164422089521,0.0277096597845502
78.53290138,1.11E-015,0.00000000296146946294297,0.0240397256476576
112.5327061,6.74E-016,0.00000000266157110337534,0.0283145509763948
79.89276048,1.03E-015,0.00000000282555876488252,0.0241181433416137
77.68465264,1.27E-015,0.00000000262667566378611,0.0270087116204074
88.15719473,4.11E-016,0.00000000357564092573658,0.0149441675290657
76.41036132,5.38E-016,0.00000000321560574914159,0.0156272297540156
149.6540486,1.32E-015,0.00000000278732663659691,0.0514933928164299
79.97551326,8.98E-016,0.00000000340902294287704,0.020523444278751
58.80214039,8.68E-016,0.00000000392966709424809,0.0138179978709211
72.02718773,1.81E-015,0.0000000028774617043201,0.0285628128209306
82.44217168,9.26E-016,0.00000000321439044310218,0.02212460913533
168.2502019,1.68E-015,0.00000000304575899104565,0.0624787700944103
123.9018245,1.07E-015,0.00000000378133713748341,0.0329546645101355
58.7056368,8.81E-016,0.0000000028175964129746,0.0164133930272507
76.16421638,7.77E-016,0.00000000265603220027908,0.020597514818637
75.71993139,1.15E-015,0.00000000284117788071979,0.0240868453266781
70.29854678,9.09E-016,0.00000000362742134063442,0.0175954059652188
113.3788247,1.15E-015,0.00000000263698523542361,0.0374366540490999
120.9395422,1.13E-015,0.00000000284387161916765,0.0381173370875565
54.84714726,8.58E-016,0.00000000264990595749329,0.0156045935524517
82.25374251,9.03E-016,0.00000000263500930699092,0.0240756748846493
178.3661553,1.48E-015,0.00000000296756344259139,0.062981544550158
53.83593458,8.17E-016,0.00000000313502723625611,0.0137414521592216
86.93555596,1.2E-015,0.00000000320770219310798,0.0265864923217763
72.48949938,1.33E-015,0.00000000317932010818973,0.0234424931018031
78.24648154,1.06E-015,0.00000000317640757055516,0.0226005830780772
58.56926386,1.18E-015,0.00000000284735319147203,0.0188521159793572
60.98052783,9.87E-016,0.00000000286277191494237,0.0179030236707137
67.6580416,2.21E-015,0.00000000340511245615121,0.0272533462708938
96.16955743,7.78E-016,0.00000000268275330268631,0.0258944714746647
101.5199447,7.99E-016,0.00000000306010618616869,0.0259374046841339
55.87385669,9.62E-016,0.00000000344096509768302,0.0147715495679191
53.30353985,8.72E-016,0.00000000399296471177642,0.0124547943770165
54.20805519,1.09E-015,0.00000000267445332973391,0.0173033251170317
115.3753203,1.22E-015,0.00000000353210037449141,0.033903639460072
77.50990681,8.93E-016,0.00000000329716932978221,0.020168905114569
92.00880993,7.96E-016,0.00000000290683516063146,0.0240738610367687
86.84602036,9.91E-016,0.0000000027758785324614,0.0259451702323181
106.1563583,1.47E-015,0.00000000292030684779789,0.0376582765050699
138.3007061,1.08E-015,0.00000000345989689147798,0.038634447083423
90.58556126,1.04E-015,0.00000000354812329328331,0.0245214587466328
74.81614458,7.69E-016,0.00000000326388641356112,0.0181577060190859
128.5779961,8.72E-016,0.00000000267968758792471,0.0366735386619432
46.93701303,1.38E-015,0.00000000359244667239487,0.0145455394016082
53.76213295,9.14E-016,0.00000000321203644844873,0.0143393465344673
74.30459361,6.94E-016,0.00000000379892001377289,0.0158794453156699
65.65182961,1.51E-015,0.00000000369976349641293,0.0209709608798975
98.69314784,1.83E-015,0.00000000340161256975305,0.0361942953928086
81.84263975,6.8E-016,0.00000000310962171213612,0.0191359624166824
95.00800159,1.44E-015,0.00000000365037432629385,0.0298361466358085
64.60801881,1.03E-015,0.00000000265030511192921,0.0201384992546861
32.75020319,1.06E-015,0.00000000279142971934097,0.010090753257512
71.56662369,1.41E-015,0.00000000400475724819978,0.0212325419855674
79.41374541,5.15E-016,0.00000000382950791348628,0.0145612216406017
54.04147421,1.02E-015,0.00000000319251704727561,0.0152732220381666
109.3177846,5.23E-016,0.00000000283620010519541,0.0234716292296259
93.31936643,1.52E-015,0.00000000277974271839947,0.0345033512409532
107.8434976,1.24E-015,0.00000000279397795002227,0.0359222329010258
87.12852087,1.01E-015,0.00000000274824418280283,0.0264096942832403
24.47149375,8.76E-016,0.0000000035392280564289,0.00608734986358793
41.65379647,8.85E-016,0.00000000311615581776837,0.0110990714583924
113.4948978,1.04E-015,0.00000000336027043256168,0.0315700955860538
72.47797562,4.91E-016,0.00000000280233496132679,0.0151689941019943
90.33370413,1.15E-015,0.0000000026979809852776,0.0294882704545095
130.3862945,8.96E-016,0.00000000358001760201951,0.0326146987381595
74.07405792,1.16E-015,0.00000000279673528699582,0.0238528048326715
77.47884472,1.21E-015,0.00000000296729413076397,0.0247380536519218
101.8911855,4.45E-016,0.00000000266819625304857,0.0208054800160268
92.75480341,8.23E-016,0.00000000320967663781219,0.0234841956912814
67.84025678,8E-016,0.00000000377595074935364,0.0156131064376243
70.31434471,1.54E-015,0.00000000330495022635493,0.0239989276725671
109.664506,6.38E-016,0.00000000271848607675553,0.0265633517866789
67.70376697,8.25E-016,0.00000000281947665504223,0.0183115691004415
97.91069756,1.1E-015,0.00000000284147089079692,0.0304596484028873
91.77205272,1.22E-015,0.00000000378664544474731,0.026045520701425
50.89857218,1.24E-015,0.00000000335013040553857,0.015483016985642
117.347507,1.3E-015,0.00000000337839413799811,0.0363965643739253
99.33426334,6.99E-016,0.0000000031477210707281,0.0234050485863039
67.92783014,1.1E-015,0.00000000332068882683602,0.0195478950344447
82.24550742,1.16E-015,0.00000000267182246109339,0.0270961373491952
95.44483809,1.02E-015,0.00000000298497490946629,0.0278966589688087
103.4833411,8.4E-016,0.00000000285539917609801,0.0280638127844852
54.30370804,5.17E-016,0.00000000318183223690114,0.0109447569784916
100.0620197,8.83E-016,0.000000003828910003077,0.0240260314645111
61.8244972,9.46E-016,0.00000000324092236249794,0.0167009759975145
57.1410969,7.51E-016,0.00000000313972759784305,0.0139730933556311
76.17152381,7.27E-016,0.00000000297940786739122,0.0188132953433947
87.23352232,7.06E-016,0.00000000308663287230058,0.0208599505769425
38.4368468,8.9E-016,0.0000000035277004168399,0.00965310237744377
86.6673462,7.45E-016,0.00000000309862274832646,0.0212480601300432
98.3963827,1.32E-015,0.00000000303648316337672,0.032437745657254
97.50210922,1.12E-015,0.00000000281011997348842,0.0307773055033252
119.767895,6.84E-016,0.00000000350222496347962,0.0264646681234708
87.02649656,9.62E-016,0.00000000313966086723635,0.0240861657575178
88.48843968,6.98E-016,0.00000000290809055734345,0.0216760572691025
89.2642502,5.85E-016,0.0000000028186739873262,0.0203330755800592
91.39283205,1.23E-015,0.00000000356847226404386,0.0268283233823704
64.67402175,6.14E-016,0.00000000313957946783376,0.014300404371557
67.54011798,6.21E-016,0.00000000269831874819069,0.01620059607129
57.57178665,1.05E-015,0.00000000298260482767357,0.017079553103967
76.19094459,1.07E-015,0.00000000268100985662498,0.0240666723660246
121.8456397,8.8E-016,0.00000000273270990818746,0.0345720049941455
124.6286,1.59E-015,0.00000000298338788268753,0.0454916220396171
78.05546831,1.01E-015,0.00000000286154373608662,0.0231864270718953
57.43133861,8.98E-016,0.00000000287149717040602,0.0160584238008445
45.18338305,8.28E-016,0.00000000289101705813902,0.0120903421324989
76.86918969,6.28E-016,0.00000000297633914636212,0.0176547235306948
91.8789939,1.47E-015,0.0000000034778910573589,0.0298666777200146
64.51255344,9.59E-016,0.00000000272360858207385,0.0191404080766963
70.48150597,1.24E-015,0.00000000317595968693542,0.022020061690326
83.92782755,1.08E-015,0.00000000345913591643289,0.0234479052448632
75.16431161,4.98E-016,0.00000000331240230273326,0.014572189864
197.0945283,1.19E-015,0.00000000297761419002791,0.0622993965466348
86.76833476,7.31E-016,0.00000000305470874373323,0.0212229158193521
133.4592357,8.47E-016,0.00000000304185002342637,0.0352120608814909
47.6286791,1.1E-015,0.00000000336447513723606,0.0136168364902869
81.06552346,9.14E-016,0.00000000312511856120997,0.0219202773300183
99.98706537,7.91E-016,0.00000000296811439196902,0.0258084397877227
141.4562422,1.16E-015,0.00000000391240699069809,0.0385122686681422
58.09367253,9.98E-016,0.00000000282357302286874,0.0172688968477873
96.26811458,5.68E-016,0.00000000278508425892587,0.0217373935904385
69.34433149,1.37E-015,0.00000000364532110560326,0.0212555995070912
76.28003292,6.85E-016,0.00000000358283183783922,0.0166768087959637
76.67778065,6.49E-016,0.00000000287290904363245,0.0182222058645829
62.84232424,6.65E-016,0.00000000317094783809862,0.014389261895939
59.85884166,8.91E-016,0.00000000278844035747898,0.0169182907769941
118.8227152,1.19E-015,0.00000000272481075900639,0.0392622138732801
81.22784202,1.21E-015,0.00000000310759254518972,0.0253428567942279
55.6572102,1.01E-015,0.00000000276600020398198,0.0168161286413606
33.40945656,1.37E-015,0.00000000268952165207251,0.0119223585042657
36.14161654,7.46E-016,0.00000000273040631654864,0.00944568268271955
96.53756493,1.03E-015,0.00000000282106315871992,0.0291661128575715
77.70956807,9.47E-016,0.00000000327044332342947,0.0209081773497394
95.04530143,1.43E-015,0.00000000293217518316434,0.033187437348907
107.6233244,1.23E-015,0.00000000378630373593194,0.0306705269744943
73.67062326,1.33E-015,0.00000000329814613775884,0.0233913464534575
97.24346461,8.26E-016,0.00000000282930563391029,0.0262712368218969
76.8789292,9.79E-016,0.00000000270013084089367,0.0231460171845319
79.08312007,8.14E-016,0.00000000369468824460243,0.018559962850619
68.03673963,1.71E-015,0.00000000314043546880472,0.0251024792291091
98.12502983,9.2E-016,0.00000000293312215186345,0.0274775903692883
53.0608809,1.52E-015,0.00000000286646131960225,0.0193193811700683
99.58930648,6.49E-016,0.00000000273672669536074,0.0242487494676005
81.22299266,1.25E-015,0.00000000289265712547178,0.0266965732072726
68.85276703,1.21E-015,0.00000000280148890993084,0.0226250544941644
53.63750452,1.47E-015,0.00000000327777906183354,0.01796004405002
95.276271,8.26E-016,0.00000000368237622922698,0.0225621613052922
86.76753874,9.64E-016,0.00000000330599294407527,0.0234269007966116
66.11776957,8.14E-016,0.00000000301105706715308,0.0171886159474
92.51153805,7.17E-016,0.00000000383128103266777,0.0200102944251688
62.81653401,9.2E-016,0.00000000282663540383107,0.0179185552780446
92.21620358,9.78E-016,0.00000000294102315591406,0.0265887211086227
63.24460405,1.2E-015,0.00000000319339051746828,0.0193846556085358
112.6161155,9.49E-016,0.00000000300669734433327,0.0316343413504872
83.64272284,5.58E-016,0.00000000322275530564493,0.0174020975903737
99.23756748,6.84E-016,0.00000000273398605531736,0.024818527897725
69.66533041,1.18E-015,0.00000000356468116454145,0.0200409065775902
58.73126374,1.16E-015,0.00000000284033939608003,0.0187664975285374
90.81667022,8.55E-016,0.00000000287661810635941,0.0247558322604274
112.3126447,6.04E-016,0.00000000277640395452443,0.0261924305159758
71.86199533,8.84E-016,0.00000000275189763756649,0.0203647588087826
70.60736573,1.62E-015,0.00000000355559288524798,0.0238298608396349
137.2449053,7.76E-016,0.00000000273849397172517,0.0365292875664813
73.98832315,7.72E-016,0.00000000283429924541458,0.0193071863627151
90.29132355,7.58E-016,0.00000000277224797278286,0.0236066623949143
47.82900182,8.48E-016,0.00000000298420367339155,0.012748086965244
65.09781316,1.04E-015,0.00000000289761768754519,0.0194999066131281
83.41937491,7.93E-016,0.00000000328275729518839,0.0205000132442083
70.8525925,8.18E-016,0.00000000311214878192837,0.0181623577713511
31.13721135,8.17E-016,0.00000000335022492009879,0.00768818393089721
85.0602312,7.28E-016,0.00000000397144616318525,0.0182090761865339
79.17966713,8.25E-016,0.0000000035066170643871,0.0192028849223256
107.6321458,6.2E-016,0.00000000348996235807709,0.02268284245282
87.47258644,1.04E-015,0.00000000271644893370946,0.0270618741210283
66.00372715,1.17E-015,0.00000000335047468325612,0.019501958376671
49.11265927,7.65E-016,0.00000000325772987004967,0.0118997171120742
92.96590638,1.25E-015,0.00000000308025774113057,0.0296111442420524
68.46641265,1.03E-015,0.00000000320351904380129,0.019411206732732
102.3297218,1.15E-015,0.00000000287640484187771,0.0323515961347429
75.65446258,9.94E-016,0.0000000030204490094826,0.0217001128741678
78.38465578,8.47E-016,0.00000000322076844080417,0.0200984707430601
87.30326377,8.39E-016,0.00000000272031936744581,0.0242421714158803
64.74601393,9.4E-016,0.00000000303764370136768,0.0180085419303662
129.3647846,5.32E-016,0.00000000371462231292341,0.0244784863132499
90.51899396,1.56E-015,0.00000000303473368191467,0.0324497779702108
92.55318763,9.21E-016,0.00000000311354856867796,0.0251688503187385
58.61773985,1.17E-015,0.00000000293628302867226,0.01850090814266
37.05093319,1.01E-015,0.00000000370574955149929,0.00967145487341061
67.64538764,1.12E-015,0.0000000030998886240941,0.0203303174641705
110.801701,8.09E-016,0.00000000301478507262036,0.028698719178845
93.17568437,5.13E-016,0.00000000276685489902845,0.0200603306021187
76.96165042,6.45E-016,0.00000000279757819055178,0.0184770705598202
95.71200628,1.3E-015,0.00000000378941350939305,0.0280299356552255
131.9931945,7.11E-016,0.00000000404483087365691,0.0276698089746585
46.47609828,7.31E-016,0.00000000280939358834836,0.0118536489349692
109.5564933,1.13E-015,0.00000000324986745432137,0.0323008926623925
52.35822061,5.72E-016,0.00000000273494491983219,0.0119723279655963
144.2853958,5.21E-016,0.00000000409505067338634,0.0257324774587779
83.32399096,1.36E-015,0.00000000283319632497445,0.0288649750706625
60.61786743,5.7E-016,0.00000000315874283476049,0.012875110079671
77.15457131,1.52E-015,0.00000000348123148261971,0.0254910080224661
95.08549628,8.18E-016,0.00000000280729418273361,0.0256635641446975
44.38289376,9.5E-016,0.0000000039020158150185,0.010949717360988
54.55761211,1.1E-015,0.00000000292988544086947,0.0167146151238825
41.07964164,9.66E-016,0.00000000320119617703639,0.0112831164164955
112.7988617,1.49E-015,0.00000000365378107081042,0.0360160926456881
56.65161189,1.09E-015,0.0000000038312676894529,0.0151086018292777
59.8998173,5.9E-016,0.00000000296953440266095,0.0133498789389254
88.41780616,9.13E-016,0.00000000279023898141281,0.0252885790398656
85.03721761,7.52E-016,0.00000000300178703669435,0.0212812938045092
108.6683522,9.32E-016,0.00000000301375344949077,0.0302153188772288
113.6384797,1.2E-015,0.00000000303246178652689,0.0357427837743162
70.14370115,7.93E-016,0.00000000384588709211746,0.0159256442733582
64.54067346,9.92E-016,0.00000000399289004267853,0.0160847997293003
112.6935015,1.02E-015,0.00000000361184571653938,0.029943624495068
44.60420714,7.62E-016,0.00000000281041730611455,0.0116128257213279
75.79686352,7.56E-016,0.00000000362152202354092,0.0173155611991441
74.22179682,4.17E-016,0.00000000298323105147681,0.0138747782324851
102.4801584,8.72E-016,0.00000000275147060897371,0.028845999774318
94.62788014,1.29E-015,0.00000000358772116613267,0.0283709990492802
141.6201475,1.15E-015,0.00000000361149277306705,0.0399577101130996
105.7956287,8.8E-016,0.00000000318219391629137,0.0278173492774776
50.38793297,5.14E-016,0.00000000370270967217352,0.00938681538590149
75.1878941,9.27E-016,0.00000000360972994618629,0.0190511166531459
103.6173104,8.71E-016,0.00000000302692031583453,0.0277914305737328
64.07119994,8.01E-016,0.00000000352770230346413,0.0152652230936519
76.82030351,1.02E-015,0.00000000348805868230647,0.0207708475174891
110.1599797,3.26E-016,0.00000000330146755726897,0.0173080895940994
92.74377343,1.17E-015,0.00000000318605424357047,0.0281009572550612
63.81322623,7.46E-016,0.00000000295636957826238,0.0160276834973982
85.98078038,8.4E-016,0.00000000326627725049072,0.0218014062099209
121.1554639,7.31E-016,0.00000000317843538111952,0.0290512620890569
93.05593649,1.23E-015,0.00000000395212164679247,0.025956820407122
113.2333462,7.88E-016,0.00000000282541653569917,0.029899657485865
65.9451407,7.87E-016,0.00000000299331849552577,0.0169068891468013
65.87782649,1.31E-015,0.00000000374836011211355,0.0194726142375924
63.11440917,5.77E-016,0.00000000352994878980975,0.0127585767196219
54.64613334,8.79E-016,0.00000000321940607021265,0.0142769684592591
74.81275893,9.25E-016,0.00000000397209592930937,0.0180512249082786
46.02539294,1E-015,0.00000000293821729208721,0.0134253480685877
98.23570732,7.94E-016,0.00000000287323737099603,0.0258204542761445
81.63697151,1.13E-015,0.0000000032829480859653,0.0239477162567918
97.9981459,1.38E-015,0.00000000307624508117514,0.0328183649676763
68.24310952,1.64E-015,0.00000000324207804333734,0.0242682803461742
62.9576126,1.11E-015,0.00000000297140796584166,0.0192397136034427
83.48398965,7.52E-016,0.00000000286953905916595,0.0213685990328107
79.77234851,9.06E-016,0.00000000373593416150748,0.0196420527977324
88.93171565,1.24E-015,0.00000000395382895646277,0.0249016760359268
82.11473381,1.12E-015,0.0000000028018472660815,0.0259583973725437
54.52834045,8.99E-016,0.00000000368174568193165,0.0134724083365394
110.364027,1.16E-015,0.0000000036502256027149,0.0311076127761348
85.60648758,6.19E-016,0.00000000341157129964275,0.0182324395001623
84.26197914,9.27E-016,0.00000000336422688643104,0.0221156082491694
105.0851361,1.25E-015,0.00000000342034179239157,0.0317637338504451
70.55378871,4.95E-016,0.00000000279525913340445,0.0148450582607778
68.70772761,1.22E-015,0.00000000360460317134559,0.0199860410311205
72.18411054,1.12E-015,0.00000000350534167155995,0.0204011874948458
105.7518804,1.38E-015,0.00000000280697010871551,0.0370747944599582
82.07538434,6.71E-016,0.00000000286202162817394,0.0198704514312227
56.67374059,8.15E-016,0.00000000324289017742982,0.0142057630373674
85.02789479,1.02E-015,0.00000000375591770036495,0.0221550881835489
58.52355239,6.08E-016,0.00000000309935687702812,0.0129603485341657
63.63073485,1.18E-015,0.00000000285480473347882,0.0204545412031348
37.64736572,9.65E-016,0.00000000318173924623083,0.01036659093093
75.53756046,6.21E-016,0.00000000414106592173413,0.0146259029464808
62.89234269,1.08E-015,0.00000000364980355875549,0.0171058598339062
149.1625759,7.12E-016,0.0000000028518926486004,0.0372651856288968
65.49264535,1.03E-015,0.00000000386597278825719,0.0169025314584224
143.7916968,9.57E-016,0.00000000296859991862921,0.0408210288282942
61.00430818,1.08E-015,0.00000000285618012206417,0.0187564045927162
58.28301185,1.04E-015,0.00000000361248352707502,0.0156360021939943
85.78237475,6.32E-016,0.00000000344936365726202,0.018359342196807
63.53691627,1.33E-015,0.00000000342477972473849,0.0197972850233189
75.27008241,1.14E-015,0.00000000300799461617325,0.023168946900591
79.8635938,8.92E-016,0.00000000306769808336974,0.0215325256505128
50.33546822,7.63E-016,0.00000000312523710038889,0.0124355472059171
75.73600115,1.29E-015,0.00000000376704705394275,0.0221598444572198
88.63337934,1.29E-015,0.00000000369996275699351,0.0261675758221929
105.2077864,7.31E-016,0.00000000323810964164685,0.0249937142885909
96.20078915,1.07E-015,0.00000000340734942644588,0.0269545565469882
64.09805264,1.37E-015,0.00000000319790296510308,0.0209769567367921
85.07335664,1.24E-015,0.00000000355296693621611,0.0251292098179571
80.85605097,8.61E-016,0.00000000322098570191405,0.0209020897425832
110.8581896,1.03E-015,0.00000000342369694371935,0.0304024610718098
87.05458367,7.81E-016,0.0000000030927715110587,0.0218732464396116
71.84857267,1.15E-015,0.00000000307214102010317,0.0219794335598211
59.00089539,1.13E-015,0.00000000415458873075095,0.0153852234856809
91.74279165,9.3E-016,0.00000000335596215484588,0.0241476516670138
52.5187588,1.16E-015,0.00000000304769777177543,0.0162004658811345
85.76180521,9.21E-016,0.0000000030571710275117,0.0235360655974436
87.37996261,1.05E-015,0.00000000288557793198304,0.0263548230364795
77.51204007,1.06E-015,0.00000000396085052436756,0.0200492382997619
54.0594852,1.24E-015,0.00000000401584039916995,0.0150198131641439
66.39153255,1.06E-015,0.0000000031877974982018,0.0191421302960657
82.69547651,1.26E-015,0.00000000298856311321292,0.0268476214113188
50.12627238,1.76E-015,0.00000000373763370800125,0.0171986112109976
69.05852052,9.85E-016,0.00000000291042903132807,0.0200875459243423
90.90600305,1.64E-015,0.00000000340762042624637,0.0315325348999151
59.62563312,1.22E-015,0.00000000407315573981373,0.0163161397037973
77.89873638,6.95E-016,0.00000000301801751044843,0.0186909743685517
90.01769932,5.54E-016,0.00000000308719889414198,0.0190664786167713
